960    960     SP3_SP3    N    4:2:    2:1:    C-0_0_0_0:O-0_0     H-0:O-0_0     O(CCCO)(OH)    O(OC)(H)     O(CCCO)(OH)    O(OC)(H)   1.4617    0.0034    3     1.4617     0.0034    3
960    960     SP3_SP3    N    4:2:    2:1:    C-0_0_0_0:O-0_0     H-0:O-0_0     O(CCHH)(OH)    O(OC)(H)     O(CCHH)(OH)    O(OC)(H)   1.4690    0.0000    1     1.4690     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C-0_0_0_0:O-0_0     H-0:O-0_0     O(CC[5]C[6]H)(OH)    O(OC)(H)     O(CC[5]C[6]H)(OH)    O(OC)(H)   1.4572    0.0000    1     1.4572     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C-0_0_0_0:O-0_0     H-0:O-0_0     O(CC[5]HH)(OH)    O(OC)(H)     O(CC[5]HH)(OH)    O(OC)(H)   1.4592    0.0000    1     1.4592     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C-0_0_0_0:O-0_0     H-0:O-0_0     O(CC[6]CC)(OH)    O(OC)(H)     O(CC[6]CC)(OH)    O(OC)(H)   1.4700    0.0000    1     1.4700     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C-1_0_0_0:O-0_0     H-0:O-0_0     O(CCCN)(OH)    O(OC)(H)     O(CCCN)(OH)    O(OC)(H)   1.4698    0.0000    1     1.4698     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C[5]-0_0_0_0:O-0_0     H-0:O-0_0     O(C[5]C[3,5]O[5]C)(OH)    O(OC[5])(H)     O(C[5]C[3,5]O[5]C)(OH)    O(OC[5])(H)   1.4606    0.0000    1     1.4606     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C[5]-0_0_0_0:O-0_0     H-0:O-0_0     O(C[5]C[5]2C)(OH)    O(OC[5])(H)     O(C[5]C[5]2C)(OH)    O(OC[5])(H)   1.4627    0.0000    1     1.4627     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C[5]-0_0_0_0:O-0_0     H-0:O-0_0     O(C[5]C[5]O[5]C)(OH)    O(OC[5])(H)     O(C[5]C[5]O[5]C)(OH)    O(OC[5])(H)   1.4667    0.0037    7     1.4667     0.0037    7
960    960     SP3_SP3    N    4:2:    2:1:    C[5]-1_0_0_0:O-0_0     H-0:O-0_0     O(C[5]C[5,6]N[5]H)(OH)    O(OC[5])(H)     O(C[5]C[5,6]N[5]H)(OH)    O(OC[5])(H)   1.4601    0.0000    1     1.4601     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C[5]-1_0_0_0:O-0_0     H-0:O-0_0     O(C[5]C[6a]C[5]O[5])(OH)    O(OC[5])(H)     O(C[5]C[6a]C[5]O[5])(OH)    O(OC[5])(H)   1.4597    0.0027    2     1.4597     0.0027    2
960    960     SP3_SP3    N    4:2:    2:1:    C[5]-1_1_0_0:O-0_0     H-0:O-0_0     O(C[5]C[5]N[5]C)(OH)    O(OC[5])(H)     O(C[5]C[5]N[5]C)(OH)    O(OC[5])(H)   1.4610    0.0000    1     1.4610     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C[5]-1_1_1_0:O-0_0     H-0:O-0_0     O(C[5]C[5,6a]C[6a]C[5])(OH)    O(OC[5])(H)     O(C[5]C[5,6a]C[6a]C[5])(OH)    O(OC[5])(H)   1.4467    0.0000    1     1.4467     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C[5]-1_1_1_0:O-0_0     H-0:O-0_0     O(C[5]C[6a]C[5]N[5])(OH)    O(OC[5])(H)     O(C[5]C[6a]C[5]N[5])(OH)    O(OC[5])(H)   1.4671    0.0041    2     1.4671     0.0041    2
960    960     SP3_SP3    N    4:2:    2:1:    C[6,6]-0_0_0_0:O-0_0     H-0:O-0_0     O(C[6,6]C[3x6]C[6,6]H)(OH)    O(OC[6,6])(H)     O(C[6,6]C[3x6]C[6,6]H)(OH)    O(OC[6,6])(H)   1.4636    0.0000    1     1.4636     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C[6,6]-0_0_0_0:O-0_0     H-0:O-0_0     O(C[6,6]C[6,6]C[6]N[6])(OH)    O(OC[6,6])(H)     O(C[6,6]C[6,6]C[6]N[6])(OH)    O(OC[6,6])(H)   1.4599    0.0000    1     1.4599     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C[6,6]-1_0_0_0:O-0_0     H-0:O-0_0     O(C[6,6]C[5,3x6]C[3x6]C)(OH)    O(OC[6,6])(H)     O(C[6,6]C[5,3x6]C[3x6]C)(OH)    O(OC[6,6])(H)   1.4534    0.0000    1     1.4534     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C[6]-0_0_0_0:O-0_0     H-0:O-0_0     O(C[6]C[6]2O)(OH)    O(OC[6])(H)     O(C[6]C[6]2O)(OH)    O(OC[6])(H)   1.4691    0.0008    2     1.4691     0.0008    2
960    960     SP3_SP3    N    4:2:    2:1:    C[6]-1_0_0_0:O-0_0     H-0:O-0_0     O(C[6]C[5,6]N[5,6]H)(OH)    O(OC[6])(H)     O(C[6]C[5,6]N[5,6]H)(OH)    O(OC[6])(H)   1.4634    0.0000    1     1.4634     0.0000    1
960    960     SP3_SP3    N    4:2:    2:1:    C[6]-1_1_1_0:O-0_0     H-0:O-0_0     O(C[6]C[6,6a]C[6a]C[6])(OH)    O(OC[6])(H)     O(C[6]C[6,6a]C[6a]C[6])(OH)    O(OC[6])(H)   1.4696    0.0000    1     1.4696     0.0000    1
960    960     SP3_SP3    N    4:2:    2:4:    C[5,5,6]-0_0_0_0:O-0_0     C-1_0_0_0:O-0_0     O(C[5,5,6]C[3x5,6]C[5,6]N[5])(OC)    O(OC[5,5,6])(CC[6a]CO)     O(C[5,5,6]C[3x5,6]C[5,6]N[5])(OC)    O(OC[5,5,6])(CC[6a]CO)   1.4698    0.0000    1     1.4698     0.0000    1
960    960     SP3_SP3    N    4:2:    2:4:    C[5,6,6]-1_1_1_0:O-0_0     C-0_0_0_0:O-0_0     O(C[5,6,6]C[5,6,6a]2C[5a,6,6])(OC)    O(OC[5,6,6])(CC3)     O(C[5,6,6]C[5,6,6a]2C[5a,6,6])(OC)    O(OC[5,6,6])(CC3)   1.4814    0.0024    2     1.4814     0.0024    2
960    960     SP3_SP3    N    4:2:    2:4:    C[5,6,6]-1_1_1_0:O-0_0     C-1_0_0_0:O-0_0     O(C[5,6,6]C[5,6,6a]2C[6,6,6a])(OC)    O(OC[5,6,6])(CC[6a]HH)     O(C[5,6,6]C[5,6,6a]2C[6,6,6a])(OC)    O(OC[5,6,6])(CC[6a]HH)   1.4704    0.0000    1     1.4704     0.0000    1
960    960     SP3_SP3    N    4:2:    2:4:    C[5]-1_1_0_0:O-0_0     C-0_0_0_0:O-0_0     O(C[5]C[5,6a]C[5]C)(OC)    O(OC[5])(CC3)     O(C[5]C[5,6a]C[5]C)(OC)    O(OC[5])(CC3)   1.4795    0.0000    1     1.4795     0.0000    1
960    960     SP3_SP3    N    4:2:    2:4:    C[6]-0_0_0_0:O-0_0     C-0_0_0_0:O-0_0     O(C[6]C[6]2O)(OC)    O(OC[6])(CCCO)     O(C[6]C[6]2O)(OC)    O(OC[6])(CCCO)   1.4715    0.0000    1     1.4715     0.0000    1
960    960     SP3_SP3    N    4:2:    2:4:    C[6]-2_1_0_0:O-0_0     C-0_0_0_0:O-0_0     O(C[6]C[6]2C)(OC)    O(OC[6])(CC3)     O(C[6]C[6]2C)(OC)    O(OC[6])(CC3)   1.4788    0.0085    2     1.4788     0.0085    2
960    960     SP3_SP3    N    4:2:    4:2:    C-0_0_0_0:O-0_0     C-0_0_0_0:O-0_0     O(CCCO)(OC)    O(CCCO)(OC)     O(CCCO)(OC)    O(CCCO)(OC)   1.4717    0.0058    26     1.4717     0.0058    26
960    960     SP3_SP3    N    4:2:    4:2:    C-0_0_0_0:O-0_0     C-0_0_0_0:O-0_0     O(CCCO)(OC)    O(CCHH)(OC)     O(CCCO)(OC)    O(CCHH)(OC)   1.4750    0.0000    1     1.4750     0.0000    1
960    960     SP3_SP3    N    4:2:    4:2:    C-0_0_0_0:O-0_0     C-0_0_0_0:O-0_0     O(CC[5]HH)(OC)    O(CC3)(OC)     O(CC[5]HH)(OC)    O(CC3)(OC)   1.4732    0.0000    1     1.4732     0.0000    1
960    960     SP3_SP3    N    4:2:    4:2:    C-0_0_0_0:O-0_0     C-0_0_0_0:O-0_0     O(CH3)(OC)    O(CH3)(OC)     O(CH3)(OC)    O(CH3)(OC)   1.5897    0.0000    1     1.5897     0.0000    1
960    960     SP3_SP3    N    4:2:    4:2:    C-0_0_0_0:O-0_0     C-1_1_0_0:O-0_0     O(CC3)(OC)    O(CC3)(OC)     O(CC3)(OC)    O(CC3)(OC)   1.4710    0.0000    1     1.4710     0.0000    1
960    960     SP3_SP3    N    4:2:    4:2:    C-0_0_0_0:O-0_0     C[5]-0_0_0_0:O-0_0     O(CC[6]CC)(OC[5])    O(C[5]C[5]2O)(OC)     O(CC[6]CC)(OC[5])    O(C[5]C[5]2O)(OC)   1.4615    0.0000    1     1.4615     0.0000    1
960    960     SP3_SP3    N    4:2:    4:2:    C-1_0_0_0:O-0_0     C-0_0_0_0:O-0_0     O(CC[6a]CH)(OC)    O(CC3)(OC)     O(CC[6a]CH)(OC)    O(CC3)(OC)   1.4874    0.0000    1     1.4874     0.0000    1
960    960     SP3_SP3    N    4:2:    4:2:    C-1_0_0_0:O-0_0     C-0_0_0_0:O-0_0     O(CN[5a]CH)(OC)    O(CC3)(OC)     O(CN[5a]CH)(OC)    O(CC3)(OC)   1.4778    0.0000    1     1.4778     0.0000    1
960    960     SP3_SP3    N    4:2:    4:2:    C-1_0_0_0:O-0_0     C-1_0_0_0:O-0_0     O(CC[6a]CC)(OC)    O(CC[6a]CC)(OC)     O(CC[6a]CC)(OC)    O(CC[6a]CC)(OC)   1.4885    0.0045    2     1.4885     0.0045    2
960    960     SP3_SP3    N    4:2:    4:2:    C-1_0_0_0:O-0_0     C-1_0_0_0:O-0_0     O(CC[6a]CC)(OC)    O(CC[6a]HH)(OC)     O(CC[6a]CC)(OC)    O(CC[6a]HH)(OC)   1.4762    0.0000    1     1.4762     0.0000    1
960    960     SP3_SP3    N    4:2:    4:2:    C-1_1_1_0:O-0_0     C-1_1_1_0:O-0_0     O(CC[6a]2C)(OC)    O(CC[6a]2C)(OC)     O(CC[6a]2C)(OC)    O(CC[6a]2C)(OC)   1.4907    0.0000    1     1.4907     0.0000    1
960    960     SP3_SP3    N    4:2:    4:2:    C[5]-1_1_1_0:O-0_0     C[5]-1_1_1_0:O-0_0     O(C[5]C[5,6a]2C[6a])(OC[5])    O(C[5]C[5,6a]2C[6a])(OC[5])     O(C[5]C[5,6a]2C[6a])(OC[5])    O(C[5]C[5,6a]2C[6a])(OC[5])   1.4964    0.0000    1     1.4964     0.0000    1
960    960     SP3_SP3    N    4:2:    4:2:    C[5]-1_1_1_0:O-0_0     C[5]-1_1_1_0:O-0_0     O(C[5]C[6a]C[5]N[5])(OC[5])    O(C[5]C[6a]C[5]N[5])(OC[5])     O(C[5]C[6a]C[5]N[5])(OC[5])    O(C[5]C[6a]C[5]N[5])(OC[5])   1.4753    0.0000    1     1.4753     0.0000    1
960    960     SP3_SP3    N    4:2:    4:2:    C[6]-0_0_0_0:O-0_0     C[6]-0_0_0_0:O-0_0     O(C[6]C[6]2O)(OC[6])    O(C[6]C[6]2O)(OC[6])     O(C[6]C[6]2O)(OC[6])    O(C[6]C[6]2O)(OC[6])   1.4717    0.0008    3     1.4717     0.0008    3
960    960     SP3_SP3    N    4:2:    4:2:    O-0_0:S-1_1_1_0     O-0_0:S-1_1_1_0     O(SO3)(OS)    O(SO3)(OS)     O(SO3)(OS)    O(SO3)(OS)   1.4869    0.0070    3     1.4869     0.0070    3
960    961     SP2_SP2    N    3:3:    3:3:2:    C[6a]-1_1_0:P[4]-0_0_0     N[4]-2_1_0:N[4]-2_1_0:O-2_1     O(C[6a]C[6a]2)(P[4]N[4]2)    P[4](N[4]P[4]C)2(OC[6a])     O(C[6a]C[6a]2)(P[4]N[4]2)    P[4](N[4]P[4]C)2(OC[6a]){1|Au<2>,1|O<2>}   1.6513    0.0000    1     1.6641     0.0105    5
960    961     SP2_SP2    N    3:3:    3:3:2:    C[6a]-1_1_0:P[4]-0_0_0     N[4]-2_1_0:N[4]-2_1_0:O-2_1     O(C[6a]C[6a]2)(P[4]N[4]2)    P[4](N[4]P[4]C)2(OC[6a])     O(C[6a]C[6a]2)(P[4]N[4]2)    P[4](N[4]P[4]C)2(OC[6a]){1|Cu<3>,1|N<3>}   1.6782    0.0000    1     1.6641     0.0105    5
960    961     SP2_SP2    N    3:3:    3:3:2:    C[6a]-1_1_0:P[4]-0_0_0     N[4]-2_1_0:N[4]-2_1_0:O-2_1     O(C[6a]C[6a]2)(P[4]N[4]2)    P[4](N[4]P[4]C)2(OC[6a])     O(C[6a]C[6a]2)(P[4]N[4]2)    P[4](N[4]P[4]C)2(OC[6a]){1|Cu<3>,1|O<2>}   1.6673    0.0001    2     1.6641     0.0105    5
960    961     SP2_SP2    N    3:3:    3:3:2:    C[6a]-1_1_0:P[4]-0_0_0     N[4]-2_1_0:N[4]-2_1_0:O-2_1     O(C[6a]C[6a]2)(P[4]N[4]2)    P[4](N[4]P[4]C)2(OC[6a])     O(C[6a]C[6a]2)(P[4]N[4]2)    P[4](N[4]P[4]C)2(OC[6a]){1|Pd<4>,1|O<2>}   1.6566    0.0000    1     1.6641     0.0105    5
960    961     SP2_SP2    N    3:3:    3:3:2:    C[6a]-1_1_0:P[4]-0_0_0     N[4]-2_2_0:N[4]-2_2_0:O-2_1     O(C[6a]C[6a]2)(P[4]N[4]2)    P[4](N[4]P[4]C)2(OC[6a])     O(C[6a]C[6a]2)(P[4]N[4]2)    P[4](N[4]P[4]C)2(OC[6a]){1|N<3>}   1.6793    0.0124    2     1.6649     0.0089    16
960    961     SP2_SP2    N    3:3:    3:3:2:    C[6a]-1_1_0:P[4]-0_0_0     N[4]-2_2_0:N[4]-2_2_0:O-2_1     O(C[6a]C[6a]2)(P[4]N[4]2)    P[4](N[4]P[4]C)2(OC[6a])     O(C[6a]C[6a]2)(P[4]N[4]2)    P[4](N[4]P[4]C)2(OC[6a]){1|O<2>}   1.6628    0.0066    14     1.6649     0.0089    16
960    961     SP2_SP2    N    3:3:    3:3:2:    P[4]-0_0_0:P[4]-0_0_0     N[4]-2_1_0:N[4]-2_1_0:O-2_2     O(P[4]N[4]2)2    P[4](N[4]P[4]C)2(OP[4])     O(P[4]N[4]2)2    P[4](N[4]P[4]C)2(OP[4]){1|H<1>,1|O<1>}   1.6441    0.0015    2     1.6441     0.0015    2
960    961     SP2_SP2    N    3:3:    3:3:2:    P[4]-0_0_0:P[4]-0_0_0     N[4]-2_2_0:N[4]-2_2_0:O-2_2     O(P[4]N[4]2)2    P[4](N[4]P[4]C)2(OP[4])     O(P[4]N[4]2)2    P[4](N[4]P[4]C)2(OP[4]){1|N<3>}   1.6652    0.0000    1     1.6587     0.0041    9
960    961     SP2_SP2    N    3:3:    3:3:2:    P[4]-0_0_0:P[4]-0_0_0     N[4]-2_2_0:N[4]-2_2_0:O-2_2     O(P[4]N[4]2)2    P[4](N[4]P[4]C)2(OP[4])     O(P[4]N[4]2)2    P[4](N[4]P[4]C)2(OP[4]){1|O<2>}   1.6579    0.0035    8     1.6587     0.0041    9
960    961     SP2_SP2    N    3:4:    3:3:2:    P[4]-0_0_0:S-1_1_0_0     N[4]-2_2_1:N[4]-2_2_1:O-2_0     O(P[4]N[4]2)(SCOO)    P[4](N[4]C[6a]P[4])2(OS)     O(P[4]N[4]2)(SCOO)    P[4](N[4]C[6a]P[4])2(OS){1|O<2>,4|C<3>}   1.7622    0.0215    3     1.7622     0.0215    3
960    964     SP3_SP3    N    3:1:    3:3:2:    H-0:S-1_0_0     C[6a]-1_1_1:N-1_0_0:O-1_0     O(SC[6a]N)(H)    S(C[6a]C[6a]2)(NCH)(OH)     O(SC[6a]N)(H)    S(C[6a]C[6a]2)(NCH)(OH)   1.4760    0.0000    1     1.4760     0.0000    1
960    964     SP3_SP3    N    4:3:    2:2:1:    C-0_0_0_0:S-1_0_0     O-1_0:O-1_0:O-1     O(CCHH)(SOO)    S(OC[6])(OC)(O)     O(CCHH)(SOO)    S(OC[6])(OC)(O)   1.6139    0.0196    2     1.6139     0.0196    2
960    964     SP3_SP3    N    4:3:    2:2:1:    C-1_0_0_0:S-1_0_0     O-1_0:O-1_0:S-1     O(CC[6a]HH)(SOS)    S(OC)2(S)     O(CC[6a]HH)(SOS)    S(OC)2(S)   1.6178    0.0073    2     1.6178     0.0073    2
960    964     SP3_SP3    N    4:3:    2:2:1:    C[6]-0_0_0_0:S-1_0_0     O-1_0:O-1_0:O-1     O(C[6]C[6,6]C[6]H)(SOO)    S(OC[6])(OC)(O)     O(C[6]C[6,6]C[6]H)(SOO)    S(OC[6])(OC)(O)   1.6049    0.0074    2     1.6049     0.0074    2
960    964     SP3_SP3    N    4:3:    2:4:4:    B[6]-0_0_0_0:S-0_0_0     C-1_0_0_0:C-1_0_0_0:O-1_0     O(B[6]C[6]2C)(SCC)    S(OB[6])(CH3)2     O(B[6]C[6]2C)(SCC)    S(OB[6])(CH3)2   1.5455    0.0038    2     1.5455     0.0038    2
960    964     SP3_SP3    N    4:3:    3:2:1:    C-1_0_0_0:S-1_1_0     C[6a]-1_1_1:O-1_0:O-1     O(CC[6,6]C[6a]H)(SC[6a]O)    S(C[6a]C[6a]2)(OC)(O)     O(CC[6,6]C[6a]H)(SC[6a]O)    S(C[6a]C[6a]2)(OC)(O)   1.6497    0.0000    1     1.6497     0.0000    1
960    964     SP3_SP3    N    4:3:    3:2:1:    C[6]-0_0_0_0:S-1_1_0     C[6a]-1_1_1:O-1_0:O-1     O(C[6]C[6]2H)(SC[6a]O)    S(C[6a]C[6a]2)(OC[6])(O)     O(C[6]C[6]2H)(SC[6a]O)    S(C[6a]C[6a]2)(OC[6])(O)   1.6215    0.0101    2     1.6215     0.0101    2
960    964     SP3_SP3    N    4:3:    4:2:1:    B-1_1_1_0:S-1_1_0     O-1_0:O-1:P-1_0_0_0     O(BC[6a]3)(SOP)    S(PC3)(OB)(O)     O(BC[6a]3)(SOP)    S(PC3)(OB)(O)   1.5722    0.0000    1     1.5722     0.0000    1
960    964     SP3_SP3    N    4:3:    4:2:1:    C[5]-0_0_0_0:S-1_0_0     C[6]-1_0_0_0:O-1_0:O-1     O(C[5]C[5,5]C[5]H)(SC[6]O)    S(C[6]C[6]2H)(OC[5])(O)     O(C[5]C[5,5]C[5]H)(SC[6]O)    S(C[6]C[6]2H)(OC[5])(O)   1.6394    0.0000    1     1.6394     0.0000    1
960    965     SP1_SP3    N    2:1:    2:2:    C-0_0:H-0     O-2_0:O-2_0     O(CO)(H)    C(OH)2     O(CO)(H)    C(OH)2   1.7210    0.0000    1     1.7210     0.0000    1
960    965     SP1_SP3    N    2:2:    2:1:    C-1_0:C-1_0     O-2_2:O-2     O(CO)2    C(OC)(O)     O(CO)2    C(OC)(O)   1.2233    0.1346    2     1.2233     0.1346    2
960    965     SP1_SP3    N    4:2:    2:1:    C-0_0_0_0:C-1_0     O-2_0:O-2     O(CC3)(CO)    C(OC)(O)     O(CC3)(CO)    C(OC)(O)   1.3396    0.0149    3     1.3396     0.0149    3
960    965     SP2_SP2    N    2:2:    2:1:    C-3_0:O-2_0     C-2:O-2_0     O(CC)(OC)    C(OO)(C)     O(CC)(OC)    C(OO)(C)   1.4968    0.0000    1     1.4968     0.0000    1
960    965     SP2_SP2    N    2:2:    2:2:    C-2_0:C-2_0     C-2_0:O-2_2     O(CC)2    C(CO)(OC)     O(CC)2    C(CO)(OC)   1.3899    0.0000    1     1.3899     0.0000    1
960    965     SP2_SP2    N    2:2:    4:2:    C-0_0:C-0_0     C-2_0_0_0:O-2_2     O(CC)2    C(CH3)(OC)     O(CC)2    C(CH3)(OC)   1.1796    0.0000    1     1.1796     0.0000    1
960    965     SP2_SP2    N    3:2:    2:1:    C-3_0:C[3]-2_0_0     C-2:O-2_1     O(C[3]C[3]O[3])(CC)    C(OC[3])(C)     O(C[3]C[3]O[3])(CC)    C(OC[3])(C)   1.4081    0.0000    1     1.4081     0.0000    1
960    965     SP2_SP2    N    3:2:    3:2:    C-1_0:C-3_2_0     C-3_2_0:O-2_1     O(CCC)(CC)    C(CCO)(OC)     O(CCC)(CC)    C(CCO)(OC)   1.8299    0.0000    1     1.8299     0.0000    1
960    965     SP2_SP2    N    4:2:    3:2:    C-0_0_0_0:C-1_0     C[6a]-2_1_1:O-2_0     O(CC[4]HH)(CC[6a])    C(C[6a]C[6a]2)(OC)     O(CC[4]HH)(CC[6a])    C(C[6a]C[6a]2)(OC)   1.4407    0.0000    1     1.4407     0.0000    1
960    965     SP2_SP2    N    4:2:    4:2:    C-0_0_0_0:C-0_0     C-2_0_0_0:O-2_0     O(CCHH)(CC)    C(CHHO)(OC)     O(CCHH)(CC)    C(CHHO)(OC)   1.4055    0.0000    1     1.4055     0.0000    1
960    965     SP2_SP2    N    4:2:    4:2:    C-0_0_0_0:C-0_0     C-2_0_0_0:O-2_0     O(CCHH)(CC)    C(CN[5]HH)(OC)     O(CCHH)(CC)    C(CN[5]HH)(OC)   1.4203    0.0000    1     1.4203     0.0000    1
960    965     SP2_SP2    N    4:2:    4:2:    C-0_0_0_0:C-0_0     C-2_1_0_0:O-2_0     O(CCHH)(CC)    C(CCHO)(OC)     O(CCHH)(CC)    C(CCHO)(OC)   1.4125    0.0000    1     1.4125     0.0000    1
960    965     SP2_SP3    N    2:1:    3:2:    C-1_0:H-0     C[6a]-2_1_1:O-2_0     O(CC[6a])(H)    C(C[6a]C[6a]2)(OH)     O(CC[6a])(H)    C(C[6a]C[6a]2)(OH)   1.3168    0.0000    1     1.3168     0.0000    1
960    965     SP2_SP3    N    2:2:    3:2:    C-0_0:H-0_0     N-2_0_0:O-2_0     O(CN)(HO)    C(NCC)(OH)     O(CN)(HO)    C(NCC)(OH)   1.2755    0.0112    2     1.2755     0.0112    2
960    968     SP-NON_SP2    N    3:1:    2:    C-0:C[6]-2_1_0     O-3_1     O(C[6]C[6]2)(C)    C(OC[6])     O(C[6]C[6]2)(C)    C(OC[6])   1.4152    0.0023    2     1.4152     0.0023    2
960    968     SP-NON_SP3    N    1:1:    2:    C-0:C-0     O-3_3     O(C)2    C(OC)     O(C)2    C(OC)   1.6908    0.0000    1     1.6908     0.0000    1
960    968     SP-NON_SP3    N    1:1:    2:    C-0:H-0     O-3_0     O(C)(H)    C(OH)     O(C)(H)    C(OH)   1.4022    0.0172    4     1.4022     0.0172    4
960    968     SP-NON_SP3    N    2:1:    2:    C-0:O-3_0     O-3_0     O(OC)(C)    C(OO)     O(OC)(C)    C(OO)   1.4233    0.0000    1     1.4233     0.0000    1
960    974     SP-NON_SP3    N    3:1:    2:1:1:    H-0:Se-1_1_0     O-1_0:O-1:O-1     O(SeOO)(H)    Se(OH)(O)2     O(SeOO)(H)    Se(OH)(O)2   1.7539    0.0199    5     1.7539     0.0199    5
960    974     SP-NON_SP3    N    3:1:    3:2:1:    H-0:Se-1_1_0     C[6a]-1_1_1:O-1_0:O-1     O(SeC[6a]O)(H)    Se(C[6a]C[6a]2)(OH)(O)     O(SeC[6a]O)(H)    Se(C[6a]C[6a]2)(OH)(O)   1.7560    0.0000    1     1.7560     0.0000    1
960    974     SP-NON_SP3    N    3:1:    3:2:2:    H-0:Se-1_0_0     C[6a]-1_1_1:O-1_0:O-1_0     O(SeC[6a]O)(H)    Se(C[6a]C[6a]2)(OH)2     O(SeC[6a]O)(H)    Se(C[6a]C[6a]2)(OH)2   1.7338    0.0013    2     1.7338     0.0013    2
960    974     SP-NON_SP3    N    3:1:    3:3:2:    H-0:Se-1_1_0     C[6a]-1_1_1:C[6a]-1_1_1:O-1_0     O(SeC[6a]2)(H)    Se(C[6a]C[6a]2)2(OH)     O(SeC[6a]2)(H)    Se(C[6a]C[6a]2)2(OH)   1.7419    0.0000    1     1.7419     0.0000    1
960    974     SP-NON_SP3    N    3:1:    4:2:1:    H-0:Se-1_0_0     C-1_0_0_0:O-1_0:O-1     O(SeCO)(H)    Se(CC[6]HH)(OH)(O)     O(SeCO)(H)    Se(CC[6]HH)(OH)(O)   1.7433    0.0000    1     1.7433     0.0000    1
960    974     SP-NON_SP3    N    3:3:    2:2:1:    Se-1_0_0:Se-1_1_0     O-1_1:O-1_1:O-1     O(SeOO)2    Se(OSe)2(O)     O(SeOO)2    Se(OSe)2(O)   1.8171    0.0000    1     1.8171     0.0000    1
960    974     SP-NON_SP3    N    3:4:    2:2:2:    B-0_0_0_0:Se-0_0_0     O-1_0:O-1_0:O-1_0     O(SeOO)(BO3)    Se(OB)3     O(SeOO)(BO3)    Se(OB)3   1.7059    0.0054    6     1.7059     0.0054    6
960    974     SP-NON_SP3    N    3:4:    3:2:1:    C-0_0_0_0:Se-1_1_0     C[6a]-1_1_1:O-1_0:O-1     O(SeC[6a]O)(CH3)    Se(C[6a]C[6a]2)(OC)(O)     O(SeC[6a]O)(CH3)    Se(C[6a]C[6a]2)(OC)(O)   1.7735    0.0000    1     1.7735     0.0000    1
960    975     SP3_SP3    N    2:4:    3:2:    C-0_0_0_0:S-1_0     C[6a]-1_1_0:O-0_0     O(SC[6a])(CH3)    S(C[6a]C[6a]2)(OC)     O(SC[6a])(CH3)    S(C[6a]C[6a]2)(OC)   1.6323    0.0000    1     1.6323     0.0000    1
960    975     SP3_SP3    N    4:2:    2:2:    C-1_0_0_0:S-0_0     O-0_0:S-0_0     O(CC[6a]HH)(SS)    S(OC)(SO)     O(CC[6a]HH)(SS)    S(OC)(SO)   1.6564    0.0069    4     1.6564     0.0069    4
960    975     SP3_SP3    N    4:2:    3:2:    C-0_0_0_0:S-0_0     N-1_0_0:O-0_0     O(CC3)(SN)    S(NCN)(OC)     O(CC3)(SN)    S(NCN)(OC)   1.6315    0.0000    1     1.6315     0.0000    1
960    975     SP3_SP3    N    4:2:    3:2:    C-0_0_0_0:S-1_0     C[6a]-1_1_0:O-0_0     O(CC[3]2H)(SC[6a])    S(C[6a]C[6a]2)(OC)     O(CC[3]2H)(SC[6a])    S(C[6a]C[6a]2)(OC)   1.6479    0.0000    1     1.6479     0.0000    1
960    975     SP3_SP3    N    4:2:    3:2:    C-0_0_0_0:S-1_0     C[6a]-1_1_0:O-0_0     O(CC[3]HH)(SC[6a])    S(C[6a]C[6a]2)(OC)     O(CC[3]HH)(SC[6a])    S(C[6a]C[6a]2)(OC)   1.6398    0.0000    1     1.6398     0.0000    1
960    981     SP2_SP2    N    3:3:    2:2:1:    C[6a]-1_1_0:P-0_0_0     Cl-2:O-2_1:O-2_1     O(C[6a]C[6a]2)(PClO)    P(OC[6a])2(Cl)     O(C[6a]C[6a]2)(PClO)    P(OC[6a])2(Cl)   1.6407    0.0102    2     1.6407     0.0102    2
960    981     SP2_SP2    N    3:3:    2:2:1:    C[6a]-1_1_0:P-1_0_0     Cl-2:N-2_2:O-2_1     O(C[6a]C[6a]2)(PClN)    P(OC[6a])(NP)(Cl)     O(C[6a]C[6a]2)(PClN)    P(OC[6a])(NP)(Cl)   1.6347    0.0020    2     1.6347     0.0020    2
960    981     SP2_SP2    N    3:3:    2:2:2:    C-1_0_0:P-0_0_0     O-2_1:O-2_1:O-2_1     O(CCO)(POO)    P(OC[6a])2(OC)     O(CCO)(POO)    P(OC[6a])2(OC)   1.6536    0.0000    1     1.6536     0.0000    1
